id,description,bilgisayar,cep telefonu,ev elektroniği,bilgisayar bileşenleri,fotoğraf / elektronik,küçük ev aletleri,televizyon,monitör,çevre birimleri,network ürünleri,tüketici elektroniği,yazılım,bilgi teknolojileri,yazıcılar,elektronik,oyun - hobi,aksesuar ürünleri,ütü,tüketim malzemeleri,toner,kulaklık,mürekkep kartuşları,veri depolama,mouse,bellek (ram),ekran kartı,aksesuar & sarf malz.,sarf malzemeleri,kablolar,akıllı telefonlar,bilgisayar tablet yazıcı,toner kartuş şerit,samsung,apple,sony,corsair,philips,tablet,s-link,everest,hp,resim,oyunlar,fotoğraf makinesi,asus,hoparlörler,hafıza kartları,sarf malzemeler,aksesuarlar,bilgisayar aksesuarları,yazıcı & sarf malzemeleri,bilgisayar oyunları,çantalar ve kılıflar,airties,kartuş,canon,aral,Others
17852,seagate stdr bplus slim disk hl yedeklemek seagate backup plus slim disk yedeklemek disk tb kapasite disk usb kablo backup plus slim disk tıklamak yedeklemek seagate mobile backup yedeklemek disk tb kapasite yedeklemek youtubeda flickr yedeklemek seagate dashboard zamanlamak yedeklemek seagate dashboard zamanlamak yedeklemek yedeklemek backup plus slim disk mac yedeklemek ios yedeklemek seagate mobile backup uygulamak wi dropbox drive kaybetmek backup plus slim disk flickrdan yedeklemek yedekleyerek unutmak backup plus slim disk seagate dashboarddaki zamanlamak yedeklemek yedeklemek mac backup plus slim disk mac formatlamak aktarmak gereksinim vista xp sp bitmek bitmek mac os mac formatlamak gerekmek,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17909,turbo fonksiyon titreşim besleme padi ergonomik xp vista aksiyon macera dövmek snopy sg rgonomik doku çarpma düşmek patlamak sarsıntı titreşim bildiri hissetmek snopy sg joypaddaki dhil titreşim titreşim uygulamak titreşim eksen pad tuş ergonomik tuş doku ergonomik snopy sgin avcu kavramak tasar manevra kabiliyet kurulum snopy sg tuş ayar alışkın değmek tuş joypadinizi kombinasyon kuman tutuşmak kavramak tuş algılamak maksimum titreşim konsantrasyon dhil kablo pc usb kablo snopy sg kılavuz pc win xp titreşim titreşim double shock titreşim hissetmek turbo tuş tuş tuş fonksiyon buton usb usb usb usb desteklemek kurulum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18068,detay zalman cnpsx perform intel amd cpu soğutmak kod cnpsx fa mm intel amd soğutmak materyal alüminyum fa rpm fa dba cnpsx perform plaka vidalamak soket vidalamak soket vidalamak soket amd termal macun somun montaj bant yüklem bloğu intel klips amd klips üremek alınmak exa tutulmak üremek table width border bgcolorffffff styleborder collapse collapse border solid border width px cellspacing cellpadding height td colspan bgcolorfff td td aligncenter bgcolorfff widthbtaksit td td aligncenter bgcolorfff widthbtoplam td table taksit axess taksit axess taksit axess taksit asyacard taksit asyacard taksit cardfinans taksit cardfinans taksit cardfinans taksit bonuscard taksit bonuscard taksit bonuscard taksit parafcard taksit parafcard taksit parafcard taksit hsbc advantage taksit hsbc advantage taksit hsbc advantage taksit ingbank taksit maximum taksit maximum taksit maximum taksit taksit taksit taksit vakıfcard taksit worldcard taksit worldcard taksit worldcard taksit yurtiçi kargo kargo eft usd eur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18157,cano eos eos macera megapiksel çözünmek eos lens aksesuar eos gölgelemek fay megapiksel cmos sensör mod full hd eos değmek açmak inç basic filtrelemek kablo flş sensör mm cmos pik megapiksel pik megapiksel filtre sensör eos entegre temizlemek filtre digic lens lens yuva ef ef odak lens odak eşdeğer odaklamak cmos sensör ttl ct çapraz ekstra hassasiyet isode mod ai focustek çekimai servo manuel gösterim vizör süperempoze lcd belirmek predictive mod deklanşör basmak işın flş çaktırmak speedlite flş üremek manuel odak lens seçilmek mod varsaymak mikro ayar pozlama ölçüm mod spc ttl diyafram ölçüm değerlemek ölçüm kısm ölçüm vizör ölçüm ölçüm ölçüm mm lens i̇so ae odak yak değerlemek ölçüm pozlama mod manuel mod ae düğme pozlama telfi kadem aeb aeb kadem i̇so hassasiyet kadem genişlemek deklanşör odak düzlem enstantane kadem ampul enstantane mod sensör ayar awb işığı tungsten beyazfloresan flş telfi amber macenta ayar ayar kaydetmek wb odaklamak kadem seviyedeklanşöre basmak odaklamak seçilmek amber sapmak macenta sapmak vizör pentamirror kap dikey yatay büyümek mm mercek lens diopter düzelmek diopter odaklamak dönüşlü aktar yansımak ef mm lens vizör odak ışığıpozlama enstantane diyafram i̇so ae pozlama telfi ölçüm pozlama aebflaş flş senkronizasyon fe flş pozlama telfi düzelmek lambasıgörüntü monokrom maksimum hane gösterim düzelmek sd derinlik önizlemek derinlik önizlemek düğme mercek deklanşör askı lcd monitör değmek açmak inç clear view lcd kap yatay dikey kaplama dual parla azaltmak kir ayar ayar ayar flş built flash gn i̇so meters built flash coverage mm odak mm eşdeğer mm built flash recycle mod manuel flş entegre speedlite transmitter reduction düzelmek lamb senk flş pozlama telfi kadem flş pozlama odaklamak flş flş pozlama senkronizasyon yuva pc terminal flş ex speedlite flş ttl ii kablo flş flş menü mod flş portre portre ae enstantane ae diyafram ae manuel dep stil portre tanım srgb adobe rgb önceliğiotomatik işık optimizasyon ayar pozlama parazit azaltmayüksek i̇so parazit azaltmak ayar lens aydınlatmak düzeltmetemel işıklandırma filtrelemek gren odak minyatür mod zamanlamak çek maks sn jpeg raw canli mod sensör vizör kap yatay dikey fps odaklamak manuel odak büyümek odak mod mod ölçüm sensör değerlemek ölçümetkin ölçüm değişmek izgara histogram jpeg exif raw raw bitmek cano raw sürüm digital print order format dpof sürüm rawjpeg eşzamanlı raw jpeg jpeg xjpeg xjpeg xjpeg xraw raw mov pcm sn sn sn maks sn maks gb klsör klsör manuel oluşmak seçilmek ardışık sıfırlamak manuel sıfırlamak işlev ayar işlev üstveri etiket ayar puanlamak sensör oynatım format seviye atlamak slayt klsör saniyetekrarlama histogram rgb silmek silmek klsör görüntülerkoruma silmek menü kategori menü menü ayar menü menü menü dilingilizce flmanca danca portekizce leh çekçe macarca rumence tay arabirim usb pal ntsc usb entegre hdmi hdmi cec mikrofon mm stereo jak baski cano pictbridge cano kompakt pixma pictbridge depolamak sd sdhc sdxc desteklemek pc macintosh xp sp vista sp sp starter edition starter edition os intel yazilim zoombrowser ex imagebrowser digital photo professional photostitch eos stil düzenlemek kaynaği pil şarj iyon pil lp pil ae fe cde ae fe pil kapanmak pil şarj ac adaptör kit ack pil şarj lc lc ee gövde paslanmak iletken fiber polikarbonat reçine nem gxyxd mm gövde cipa pil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18831,kod lazer işlev tara fotokopi faks çözünmek dpi çözünmek dpi fotokopi fotokopi çözünmek dpi fotokopi küçülmek büyümek taramak beslemek tara çözünmek optik faks ileti kbps faks çözünmek dpi faks beslemek döngü bellek arabirim ethernet usb desteklemek xp sp bitmek mac os xp bitmek server linux bitmek mm kg cano cano sensys mfdn işlemek maliyet tasar faydalarapple airprint cloud print usb tara tara kwh tec send maksimum kapasite alınçok taramak işlemek aşı cloud print airprint aygıt bağlamak baskıuyku mod opsiyonel tepsi kapasite bask akmak geliştirindoğrudan klsör usb tara verim akmak dokunmak ayarlamak düğme cano send işlev kompakt pdf verim kolayhızlı ayar dokunmak tuş lcd yararlanmak arabirim rui ayar ermek yapılanmak yönetmek baskıcanonun secureprint ram bellek saklanmak pi kod ekstra verim maliyetsınıfında verim bask sensys mfdn kwh tec,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
19058,ttec tk kablo tk işıklı bildiri zil ayar ayar flash redial mute flash fsk dtm monte,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19064,ttec tk kablo metalik tk işıklı lcd tuş hafız hafız alarm melodi redial pause flash fsk dtmf,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19165,lens refleks makinesietkin pik megapiksel milyongörüntü algılamak niko dx format mm cmos sensörgörüntü pik fps fps fps fpshassaslık basamaklamak i̇so hi hi hi hi hi i̇so depolamak nef bitmek sıkışmak veyasıkıştırılmış raw jpeg mov mpeg avc lineer pcm ilesıkıştırılmış format mikrofon stero depolamak sd sdhc sdxc mod mod çekimmoducl fps mod ch fps sessizdeklanşör bırakmaq self timer mod kuman kaldırmabeyaz ayar sensör ttl ayarıve pik rgb sensör akkor ampül floresan günışığı flş ayar manuel seçimilcd monitör inç polislikon tftlcd kaplama parlaklıkayarıizleme fonksiyon takvim playback zoom zoom yüztespiti slayt histogram görüntülemek açıklamasısilme fonksiyon seçilentarihte arayüz usb hdmi type pi aparat aksesuar stereo pinses girişigörüntü lens odak uzaklığıvizör sabitlemek pentaprism dhil diyoptriayarı odalama parantez görüşlümat ii ekranvizör kap büyümek xotofokus ttl faz algılamak niko multi dx otofokusmoduülü odak çapraz sensör algılamak i̇so odak mod otofokus servo servoaf obje bağlıolarak odak manuel odak mf ölçmek pozlama ölçüm matris ölçüm dtipi lens matris ölçüm ii cpu lens center weighted weight give mm circle center frame spot metering meters mm circle centered selected focus point pozlama ölçüm color matrix orcenter weighted metering spot metering pozlama oto otoflaş portre portre plaj batmak alacakaranlık evcil portre kümesifotoğrafı güz silüet enstantene diyaframöncelikli manuel ayar ayar poz basamaklamak pozlama evperde dikey odak düzlem sne ml lile xsenkr flaşsenkronizasyonu sne kadarflaş ttl pik rgb sensör kullanandijital slrde dhil flş sb sb sb sb sb ttl dolgu flş diyafram sb sb cpu lens ttl desteklenenflaş ünite sb sb sb sb sb uzaklıköncelikli manuel sb sb sb kullanılabilirflaş senkron mod senk azaltmak azaltmak senk senk perdesenk self timer elektronikkontrollü zamanlamak pozlama salmak derinlik önizlemek düğme evetuzaktan kuman kablo kuman ml opsiyonell gps gp gps unit optsiyonel desteklemek arabic chinese simplifiedand traditional czech danish dutch english finnish french germa indonesian i̇talia japanese korea norwegian polish portuguese russia spanish swedish thai türkçegüç gereksinim şarj ion pil acadaptör opsiyonel ep aparatıgereklidir pil çekimtripot i̇so mmağırlık pil gövde kılıf yaklaşıkgdahili aksesuar şarj ion pil hızlışarj mh kvuçuk vizör kamer askı dc gövdekapağı bf vizör aksesuar bs usb kablouc kablo eg view nx cddiğer expeed full hdkayıt stereo mikrofon tamzamanlı servo sd kartgirişiözellikdeğertürü makinesiefektif pik megapixel sensör cmosmaksimum çözünmek pix xbellek secure digitalarabirim usb maks enstantane shutter whit balance ayar variso ayar varraw format varsıkıştırılmış format jpegvideo varvideo format mpegvideo çözünmek xvideo sn evetlcd varlcd inch menü varflash varharici flash yuva vartripod yuva varself timer varsatış,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19172,cano eos eos macera megapiksel çözünmek eos lens aksesuar eos gölgelemek fay megapiksel cmos sensör mod full hd eos değmek açmak inç basic filtrelemek kablo flş megapiksel cmos çek ayar seçi koşmak poz kadrajlamak digic kadrajlamak görüntülemek oluşmak efekt uygulamak kılavuz speedlitelarınızı eos mp aps cmos sensor aps megapiksel cmos sensör ayrıntı çözünmek kırpmak düzenlemek i̇so i̇so yükselmek i̇so koşmak flş tripotsuz bitmek cano eos oluşum bitmek digic mod ayar seçmek odaklamak eos işlev işlev önemek full hd eos pozlama manuel full hd çekinmek birleşmek zoom büyümek ifcl ölçüm odaklamak çapraz sensör dağılmak ifcl ölçüm pozlama değmek açmak inç inç clear view lcd açı basic basic ayar koşmak filtre efekt filtre efekt raw jpeg uygulamak odak minyatür simülasyon kablo flş entegre kablo speedlite flş kuman easy wireless fazladan aksesuar gerekmek ttl flş ef ef lens eos desteklemek flş lamb deklanşör lens sensör mm cmos pik megapiksel pik megapiksel filtre sensör eos entegre temizlemek filtre digic lens lens yuva ef ef odak lens odak eşdeğer odaklamak cmos sensör ttl ct çapraz ekstra hassasiyet isode mod ai focus ai servo manuel gösterim vizör süperempoze lcd belirmek predictive mod deklanşör basmak işın flş çaktırmak speedlite flş üremek manuel odak lens seçilmek mod varsaymak mikro ayar pozlama ölçüm mod spc ttl diyafram ölçüm değerlemek ölçüm kısm ölçüm vizör ölçüm ölçüm ölçüm mm lens i̇so ae odak yak değerlemek ölçüm pozlama mod manuel mod ae düğme pozlama telfi kadem aeb aeb kadem i̇so hassasiyet kadem genişlemek deklanşör odak düzlem enstantane kadem ampul enstantane mod sensör ayar awb işığı tungsten floresan flş telfi amber macenta ayar ayar kaydetmek wb odaklamak kadem seviye deklanşör basmak odaklamak seçilmek amber sapmak macenta sapmak vizör pentamirror kap dikey yatay büyümek mm mercek lens diopter düzelmek diopter odaklamak dönüşlü aktar yansımak ef mm lens vizör odak pozlama enstantane diyafram i̇so ae pozlama telfi ölçüm pozlama aeb flş flş senkronizasyon fe flş pozlama telfi düzelmek lamb monokrom maksimum hane gösterim düzelmek sd derinlik önizlemek derinlik önizlemek düğme mercek deklanşör askı lcd monitör değmek açmak inç clear view lcd kap yatay dikey kaplama dual parla azaltmak kir ayar ayar ayar flş built flash gn i̇so meters built flash coverage mm odak mm eşdeğer mm built flash recycle mod manuel flş entegre speedlite transmitter reduction düzelmek lamb senk flş pozlama telfi kadem flş pozlama odaklamak flş flş pozlama senkronizasyon yuva pc terminal flş ex speedlite flş ttl ii kablo flş flş menü mod flş portre portre ae enstantane ae diyafram ae manuel dep stil portre tanım srgb adobe rgb işık optimizasyon ayar pozlama parazit azaltmak i̇so parazit azaltmak ayar lens aydınlatmak düzelmek işıklandırma filtrelemek gren odak minyatür mod zamanlamak çek maks sn jpeg raw canli mod sensör vizör kap yatay dikey fps odaklamak manuel odak büyümek odak mod mod ölçüm sensör değerlemek ölçüm ölçüm değişmek izgara histogram jpeg exif raw raw bitmek cano raw sürüm digital print order format dpof sürüm rawjpeg eşzamanlı raw jpeg jpeg jpeg jpeg jpeg raw raw mov pcm sn sn sn maks sn maks gb klsör klsör manuel oluşmak seçilmek ardışık sıfırlamak manuel sıfırlamak işlev ayar işlev üstveri etiket ayar puanlamak sensör oynatım format seviye atlamak slayt klsör tekrarlamak histogram rgb silmek silmek klsör silmek menü kategori menü menü ayar menü menü menü flmanca danca portekizce leh çekçe macarca rumence tay arabirim usb pal ntsc usb entegre hdmi hdmi cec mikrofon mm stereo jak baski cano pictbridge cano kompakt pixma pictbridge depolamak sd sdhc sdxc desteklemek pc macintosh xp sp vista sp sp starter edition starter edition os intel yazilim zoombrowser ex imagebrowser digital photo professional photostitch eos stil düzenlemek kaynaği pil şarj iyon pil lp pil ae fe cde ae fe pil kapanmak pil şarj ac adaptör kit ack pil şarj lc lc ee gövde paslanmak iletken fiber polikarbonat reçine nem gxyxd mm gövde cipa pil aksesuar vizör eyecup ef efli diopter ayar lens uzamak ep exii açı case kılıf wireless fil transmitter lens ef ef lens flş cano speedlite flş ex ex ex ii ex ex ex ex ii ex ex ex ii macro ring lite ex macro twin lite mt ex speedlite transmitter battery grip bg kuman düğme düğme rs kuman rc askı,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20701,stereo patlamak grafik mmlik neodimyum sürmek atmosfer kopmak stereo performansina kulaklik yastiklari dokunmak seans yasmak konfor dokunmak kaplamak yıkamak tasarim ödün tasar donmak odaklamak takmak unutmak mikrofon duyurmak duyurabileceksiniz gun mikrofon konu katlamak kablo komut ayarlamak düğme düğme erişmek ekstra kablo kulakliklar yıpranmak logitech kablo kod mm frekans empedans ohm hassasiyet db spl mw mikrofon basınç gradyan elektret kondensatörü mikrofon frekans gereksinim mac linux mikrofon,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20893,hafız işıklı bildiri zil ayar ayar flash redial mute flash fsk dtm monte kılavuz tk kablo,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20938,asus mecx,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21002,intel pentium ghz gb gb dokunmatik açı dönüşmek stand optimize dokunmatik beatsaudio üretken dizüstü üretken taviz stant dönüşmek dönüşmek dönüşmek dizüstü stand mod dokunmatik beatsaudio beatsaudio hoparlör hp pavilion üremek tasar hp connected music erişmek tunein radio çap istasyon uygulamak birleşmek ndtekn oz ic intel pentium ghz burst frequency ghze mb bellek ndtekn oz ic intel pentium ndtekn oz ic ram gb ddr mhz ndtekn oz ic disk gb hdd rpm ndtekn oz ic optik opsiyonel optik ndtekn oz ic bitmek ndtekn oz ic karti intel hd graphics ndtekn oz ic inç hd dokunmatik led ndtekn oz ic çözünmek ndtekn oz ic çikişi beats audio hd ndtekn oz ic dokunmatik ndtekn oz ic batarya batarya cell lon pil ndtekn oz ic webcam webcam hd webcam ndtekn oz ic network rj ethernet ndtekn oz ic wireless ndtekn oz ic bluetooth bluetooth ndtekn oz ic ağirlik ağirlik kg ndtekn oz ic arayüz usb ndtekn oz ic usb ndtekn oz ic hdmi ndtekn oz ic ndtekn oz ic kulaklik çikişi ndtekn oz ic ndtekn oz ic kargo kargo kargo ndtekn oz ic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21414,kod panel led inch ms analog çözünmek pivot ayar vesa,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21489,detay dilimww wattisı ayar termostataşırı ısınmak korumalıdevrilme kesiciçevre tekerlek manevraoperasyon ışığıkablo sarıcıdüşük detay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21897,menzil kablo pil klvye mouse kombinasyon tuş kompakt klvye klvye tuş ghz kablo kablo gecikmek kesinti parazit menzil bitmek aes şifrelemek şifrelemek klvye ileti şifrelemek pil klvye pil pil değişmek minimalist klvye minimalist dekor tuş ekstra ürümek takmak kurulum kablo bilgisyarınızın usb takmak tweet hazırlamak fısıltı tuş tuş klvye logitech mk kablo klvye mouse kod kablo usb klvye q klvye kısayol tuş klvye usb aaa pil klvye pil pil aaa klvye desteklemek pil xp vista,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22404,samsung ue hu inç quad core wifi smart uhd led bitmek samsung uhd led tvcanlı büyülemek uhd görüntüsüuhd upscaling arttırıruhd çözünmek resimfull hd çözünmek bitmek bitmek bitmek büyülemek uhd görüntüsüsamsung uhd purcolour görüntülemek yelpaze purcolour bitmek bitmek uhd upscaling arttırırsamsungun aşamalıuhd upscaling uhd yükselmek çözünmek uhd dönüşmek uhd uhd uhd bitmek uhd çözünmek resimsamsungun uhd dimming uhd kontrast uhdnin çözünmek gerekmek işlemek samsung uhd dimming gelişmek bitmek bitmek bitmek full hd çözünmek katıultra hd detay samsung uhd full hd çözünmek ayrıntı bitmek clear motion rate indirirsamsungun clear motion rate cmr sahnelemek seyretmek cmr gelişmek panel bitmek bitmek bitmek hazırtelevizyon gelişmek samsung uhd uhd evolution kit samsung uhd uhd güncellemek uhd uhd evolution kit uhd bağlamak blu ray bitmek akmak sarmalamak resimsamsungun aero design sarmalamak aero yükselmek akmak görünmek ayrıntı profil dhil hoparlör bitmek bitmek bitmek multi link screen quad görevsamsungun multi link screen görüntülemek düzemek multi link screen quad uhd görüntülemek youtubedan klip uhd multi link screen mode değişmek bitmek bitmek multi link screen dual görevsamsungun multi link screen görüntülemek düzemek klip multi link screen mode değişmek bitmek kontrolüsamsungun seçmek yüklemek kaymak smart hubda gezinmek bitmek bitmek bitmek başlayıneğlencenize samsung smart samsung smart kaybetmek kuman bitmek dokunmatik yüzey kontrolüsamsung sezgi dokunmatik yüzey smart hub panel çevirmek kaymak kuman yönelmek gezinmek imleç yararlanmak tuş indirmek akmak bitmek bitmek bitmek güncellemek smart view özelliğisamsungun smart view dilemek aygıt kuman smart hubın multimedya panel smart erişmek kurulum aygıt ermek desteklemek bitmek paylaşınyeni samsung smart aygıt samsung gelişmek yansımak değişmek aygıt bildiri panel yansımak simge uygulamak yansımak bitmek bitmek bitmek çekirdek işlemcigüçlü çekirdek samsung smart gezinti etkileşim hissetmek bitmek mod heyecanıfutbol mod stadyum dönüşmek stadyum multi ssurround efekt stadyum atmosfer hissetmek zoom keşfetmek bitmek bitmek baslik samsung smart dhil tara tazelemek monitör götüntünün oluşmak monitör çözünmek ultra hd format ultra hd hd dhil dhil uhd bağlantılamak hdmi dlna pc usb scart komponent pb pr tuner aksesuar gözlük kuman kuman kg gxyxd gxyxd,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22473,batllefield premium edition battlefield multiplayer genişlemek china rising second assault naval strike dragons teeth stand server bonus battlepack exclusive amblem künye mutliplayer,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22474,warlords draenorun warcraft warcraft azerothun genişlemek level yükselmek perspektif blizzard entertainmentın çokluoyuncu genişlemek orc grommash hellscreamin çarpıtmak iron hordeunu yıkmak silh dönüşmek draenor görünüş horde alliance draenorda hellscreamin battle warcraft mists pandariaya,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23174,pc dishonored çözersiz carvo attanosunuz imparatoriçe imparatoriçe doğaüstü mahvetmek süikastçi seçmek benzemek salgı mistisizm dunwall doğaüstü çağırmak silh etkilemek,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23448,led philips led smartcontrol lite led led yanmak led cıva içermek led lcd aydınlatmak kontrast ayrıntılamak smartcontrast smartcontrast görüntülemek görüntülemek kontrast ayarlamak aydınlatmak philips mod seçilmek uygulamak görüntülemek kontrast ayar aydınlatmak ayar uygulamak smartcontrol lite ayarlamak smartcontrol lite simge gui monitör kalibrasyon multimedya monitör parametre ayar kompakt cıva içermek led aydınlatmak philips monitör cıva vesa montaj,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23483,led philips led smartcontrol lite led ayrıntılamak smartcontrast smartcontrol lite ayarlamak kompakt cıva içermek vesa montaj,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23699,cmos mp xoz mm cz pözellikdeğersensör cmosarabirim hdmiobjektif bütünleşikdeğiştirilebilir hayirvizör yokmaksimum optik zoom xmaksimum zoom xwhite balance ayar vargece variso ayar varsıkıştırılmış format jpegses varmp çalmak yokkayıt çözünmek high definitionkayıt bellekbellek secure digital memory stickvideo varvideo format avchdvideo çözünmek full hd evetwebcam yoklcd varlcd inch flash yokharici flash yuva yokuzaktan kuman yoktripod yuva varpil pilpil ionpil şarj varkayıt sd kartekran inch optik zoom xgps yokdokunmatik varhafıza sd sdhc sdxcself timer varsatış,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
